"region","region_survey","GFE_ID"
"Haida Gwaii","Haida Gwaii",1528
"Haida Gwaii","Haida Gwaii",1608
"Skeena","Skeena",1730
"Skeena","Skeena",1731
"Skeena","Skeena",1734
"Nass","Nass",1781
"Central Coast","Central Coast",1783
"Central Coast","Central Coast",1963
"Central Coast","Skeena",1964
"Skeena","Skeena",1966
"Skeena","Skeena",1967
"Central Coast","Central Coast",1861
"Central Coast","Skeena",1932
"Skeena","Skeena",1952
"Skeena","Skeena",1954
"Skeena","Skeena",1955
"Central Coast","Skeena",1956
"Skeena","Skeena",1958
"Central Coast","Skeena",1960
"Central Coast","Skeena",1961
"Central Coast","Skeena",1962
"Skeena","Skeena",2656
"Nass","Nass",2652
"Fraser","Fraser",2451
"Fraser","Fraser",2525
"Vancouver Island & Mainland Inlets","Vancouver Island & Mainland Inlets",2528
"Fraser","Fraser",2530
"Fraser","Fraser",2531
"Fraser","Fraser",2532
"Fraser","Fraser",2533
"Fraser","Fraser",2534
"Fraser","Fraser",2536
"Fraser","Fraser",2537
"Fraser","Fraser",2538
"Fraser","Fraser",2539
"Fraser","Fraser",2540
"Fraser","Fraser",2542
"Transboundary","Transboundary",2571
"Skeena","Skeena",2602
"Skeena","Skeena",2608
"Skeena","Skeena",2610
"Central Coast","Central Coast",2340
"Skeena","Skeena",2343
"Skeena","Skeena",2344
"Skeena","Skeena",2345
"Skeena","Skeena",2346
"Skeena","Skeena",2349
"Skeena","Skeena",2351
"Skeena","Skeena",2352
"Skeena","Skeena",2353
"Skeena","Skeena",2354
"Skeena","Skeena",2355
"Skeena","Skeena",2356
"Fraser","Fraser",2370
"Fraser","Fraser",2371
"Fraser","Fraser",2374
"Fraser","Fraser",2381
"Fraser","Fraser",2392
"Fraser","Fraser",2423
"Transboundary","Transboundary",2186
"Transboundary","Transboundary",2192
"Transboundary","Transboundary",2193
"Transboundary","Transboundary",2208
"Transboundary","Transboundary",2211
"Transboundary","Transboundary",2222
"Vancouver Island & Mainland Inlets","Vancouver Island & Mainland Inlets",2277
"Fraser","Fraser",2037
"Vancouver Island & Mainland Inlets","Vancouver Island & Mainland Inlets",2073
"Vancouver Island & Mainland Inlets","Vancouver Island & Mainland Inlets",2074
"Skeena","Skeena",2100
"Skeena","Skeena",2103
"Skeena","Skeena",2114
"Transboundary","Transboundary",2138
"Transboundary","Transboundary",2148
"Skeena","Skeena",2000
"Skeena","Skeena",357
"Skeena","Skeena",364
"Skeena","Skeena",365
"Vancouver Island & Mainland Inlets","Vancouver Island & Mainland Inlets",370
"Vancouver Island & Mainland Inlets","Vancouver Island & Mainland Inlets",406
"Fraser","Fraser",187
"Fraser","Fraser",193
"Fraser","Fraser",200
"Fraser","Fraser",202
"Fraser","Fraser",203
"Fraser","Fraser",204
"Fraser","Fraser",205
"Fraser","Fraser",206
"Fraser","Fraser",207
"Fraser","Fraser",209
"Fraser","Fraser",210
"Fraser","Fraser",54282
"Fraser","Fraser",222
"Fraser","Fraser",223
"Fraser","Fraser",224
"Fraser","Fraser",226
"Fraser","Fraser",227
"Fraser","Fraser",228
"Fraser","Fraser",230
"Fraser","Fraser",231
"Fraser","Fraser",233
"Fraser","Fraser",234
"Fraser","Fraser",238
"Fraser","Fraser",242
"Fraser","Fraser",243
"Fraser","Fraser",244
"Fraser","Fraser",245
"Fraser","Fraser",246
"Fraser","Fraser",247
"Fraser","Fraser",248
"Fraser","Fraser",251
"Fraser","Fraser",1754239945
"Fraser","Fraser",2049268617
"Fraser","Fraser",33045
"Fraser","Fraser",57041
"Fraser","Fraser",63379
"Fraser","Fraser",719256264
"Fraser","Fraser",212716981
"Fraser","Fraser",259
"Fraser","Fraser",260
"Fraser","Fraser",2746
"Fraser","Fraser",267
"Fraser","Fraser",271
"Fraser","Fraser",273
"Fraser","Fraser",274
"Fraser","Fraser",275
"Fraser","Fraser",276
"Fraser","Fraser",277
"Fraser","Fraser",280
"Fraser","Fraser",1921661712
"Fraser","Fraser",282
"Fraser","Fraser",283
"Fraser","Fraser",2463
"Fraser","Fraser",73
"Fraser","Fraser",76
"Fraser","Fraser",84
"Fraser","Fraser",86
"Fraser","Fraser",98
"Fraser","Fraser",103
"Fraser","Fraser",131
"Skeena","Skeena",484
"Skeena","Skeena",492
"Skeena","Skeena",494
"Skeena","Skeena",495
"Skeena","Skeena",7990593
"Skeena","Skeena",508
"Skeena","Skeena",509
"Skeena","Skeena",510
"Skeena","Skeena",512
"Skeena","Skeena",513
"Skeena","Skeena",514
"Skeena","Skeena",515
"Skeena","Skeena",516
"Skeena","Skeena",525
"Skeena","Skeena",528
"Skeena","Skeena",529
"Skeena","Skeena",532
"Fraser","Fraser",2
"Fraser","Fraser",37
"Fraser","Fraser",38
"Skeena","Skeena",475
"Skeena","Skeena",476
"Skeena","Skeena",478
"Skeena","Skeena",481
"Skeena","Skeena",619
"Skeena","Skeena",623
"Skeena","Skeena",624
"Skeena","Skeena",626
"Nass","Nass",637
"Nass","Nass",638
"Nass","Nass",658
"Nass","Nass",665
"Skeena","Skeena",549
"Skeena","Skeena",446
"Skeena","Skeena",448
"Skeena","Skeena",457
"Skeena","Skeena",458
"Skeena","Skeena",461
"Skeena","Skeena",467
"Skeena","Skeena",610
"Skeena","Skeena",611
"Vancouver Island & Mainland Inlets","Vancouver Island & Mainland Inlets",765
"Skeena","Skeena",551
"Skeena","Skeena",552
"Skeena","Skeena",553
"Skeena","Skeena",554
"Skeena","Skeena",555
"Skeena","Skeena",557
"Skeena","Skeena",558
"Skeena","Skeena",559
"Skeena","Skeena",560
"Skeena","Skeena",570
"Skeena","Skeena",572
"Skeena","Skeena",573
"Skeena","Skeena",574
"Skeena","Skeena",576
"Skeena","Skeena",577
"Skeena","Skeena",578
"Skeena","Skeena",580
"Skeena","Skeena",582
"Skeena","Skeena",583
"Skeena","Skeena",584
"Skeena","Skeena",591
"Skeena","Skeena",597
"Skeena","Skeena",599
"Skeena","Skeena",601
"Skeena","Skeena",602
"Skeena","Skeena",606
"Skeena","Skeena",607
"Skeena","Skeena",608
"Vancouver Island & Mainland Inlets","Vancouver Island & Mainland Inlets",894
"Vancouver Island & Mainland Inlets","Vancouver Island & Mainland Inlets",912
"Central Coast","Central Coast",915
"Central Coast","Central Coast",916
"Central Coast","Central Coast",920
"Central Coast","Central Coast",921
"Central Coast","Central Coast",924
"Central Coast","Central Coast",925
"Central Coast","Central Coast",927
"Vancouver Island & Mainland Inlets","Vancouver Island & Mainland Inlets",704
"Vancouver Island & Mainland Inlets","Vancouver Island & Mainland Inlets",707
"Vancouver Island & Mainland Inlets","Vancouver Island & Mainland Inlets",720
"Vancouver Island & Mainland Inlets","Vancouver Island & Mainland Inlets",886
"Vancouver Island & Mainland Inlets","Vancouver Island & Mainland Inlets",889
"Central Coast","Central Coast",1047
"Central Coast","Central Coast",1048
"Central Coast","Central Coast",1051
"Central Coast","Central Coast",1055
"Central Coast","Central Coast",1056
"Central Coast","Central Coast",1058
"Central Coast","Central Coast",1062
"Central Coast","Central Coast",1066
"Vancouver Island & Mainland Inlets","Vancouver Island & Mainland Inlets",882
"Vancouver Island & Mainland Inlets","Vancouver Island & Mainland Inlets",1182
"Vancouver Island & Mainland Inlets","Vancouver Island & Mainland Inlets",1185
"Vancouver Island & Mainland Inlets","Vancouver Island & Mainland Inlets",1196
"Central Coast","Central Coast",1069
"Central Coast","Central Coast",936
"Central Coast","Central Coast",956
"Vancouver Island & Mainland Inlets","Vancouver Island & Mainland Inlets",1167
"Vancouver Island & Mainland Inlets","Vancouver Island & Mainland Inlets",1309
"Central Coast","Central Coast",1070
"Central Coast","Central Coast",1078
"Central Coast","Central Coast",1079
"Central Coast","Central Coast",1092
"Central Coast","Skeena",1098
"Vancouver Island & Mainland Inlets","Vancouver Island & Mainland Inlets",1107
"Vancouver Island & Mainland Inlets","Vancouver Island & Mainland Inlets",1113
"Vancouver Island & Mainland Inlets","Vancouver Island & Mainland Inlets",1114
"Vancouver Island & Mainland Inlets","Vancouver Island & Mainland Inlets",1142
"Fraser","Fraser",2468
"Fraser","Fraser",2469
"Fraser","Fraser",2376
"Fraser","Fraser",2379
"Fraser","Fraser",1365386
"Fraser","Fraser",95
"Skeena","Skeena",17904
"Skeena","Skeena",19722
"Skeena","Skeena",19720
"Fraser","Fraser",2409
"Fraser","Fraser",23726
"Fraser","Fraser",2434
"Fraser","Fraser",2393
"Vancouver Island & Mainland Inlets","Vancouver Island & Mainland Inlets",32077
"Fraser","Fraser",2422
"Fraser","Fraser",11491
"Fraser","Fraser",57040
"Fraser","Fraser",2397
"Central Coast","Central Coast",2681
"Vancouver Island & Mainland Inlets","Vancouver Island & Mainland Inlets",208
"Fraser","Fraser",1997
"Skeena","Central Coast",3550
"Skeena","Nass",2236
"Central Coast","Central Coast",11572
"Haida Gwaii","Haida Gwaii",1562
"Haida Gwaii","Haida Gwaii",1569
"Haida Gwaii","Haida Gwaii",1532
"Skeena","Skeena",1740
"Skeena","Skeena",1743
"Skeena","Skeena",1746
"Skeena","Nass",1748
"Skeena","Nass",1749
"Skeena","Nass",1750
"Skeena","Nass",1751
"Skeena","Nass",1752
"Skeena","Nass",1753
"Skeena","Nass",1754
"Skeena","Nass",1755
"Skeena","Nass",1756
"Skeena","Skeena",1757
"Skeena","Nass",1758
"Skeena","Nass",1759
"Skeena","Nass",1760
"Skeena","Nass",1761
"Skeena","Nass",1762
"Skeena","Nass",1763
"Skeena","Nass",1764
"Skeena","Nass",1766
"Skeena","Nass",1767
"Skeena","Nass",1768
"Skeena","Nass",1769
"Skeena","Nass",1770
"Skeena","Nass",1771
"Skeena","Nass",1772
"Skeena","Nass",1773
"Skeena","Nass",1774
"Skeena","Nass",1775
"Skeena","Nass",1776
"Skeena","Nass",1778
"Skeena","Nass",1780
"Central Coast","Central Coast",1782
"Skeena","Central Coast",1963
"Central Coast","Central Coast",1849
"Skeena","Skeena",1953
"Skeena","Central Coast",1957
"Skeena","Nass",2307
"Skeena","Nass",2308
"Skeena","Nass",2309
"Skeena","Nass",2311
"Skeena","Nass",2312
"Vancouver Island & Mainland Inlets","Vancouver Island & Mainland Inlets",2055
"Vancouver Island & Mainland Inlets","Vancouver Island & Mainland Inlets",2057
"Vancouver Island & Mainland Inlets","Vancouver Island & Mainland Inlets",2077
"Skeena","Skeena",359
"Skeena","Nass",376
"Skeena","Skeena",377
"Vancouver Island & Mainland Inlets","Vancouver Island & Mainland Inlets",412
"Skeena","Skeena",414
"Skeena","Skeena",490
"Skeena","Skeena",538
"Skeena","Skeena",545
"Skeena","Skeena",547
"Skeena","Skeena",479
"Skeena","Skeena",480
"Skeena","Nass",629
"Skeena","Nass",630
"Skeena","Nass",631
"Skeena","Skeena",632
"Skeena","Skeena",633
"Skeena","Nass",634
"Skeena","Nass",635
"Skeena","Nass",638
"Skeena","Nass",639
"Skeena","Nass",641
"Skeena","Nass",642
"Skeena","Nass",643
"Skeena","Nass",644
"Skeena","Nass",646
"Skeena","Nass",647
"Skeena","Nass",648
"Skeena","Nass",649
"Skeena","Skeena",650
"Skeena","Nass",651
"Skeena","Nass",652
"Skeena","Nass",653
"Skeena","Nass",654
"Skeena","Nass",655
"Skeena","Nass",661
"Skeena","Skeena",452
"Central Coast","Central Coast",932
"Central Coast","Central Coast",933
"Vancouver Island & Mainland Inlets","Vancouver Island & Mainland Inlets",854
"Vancouver Island & Mainland Inlets","Vancouver Island & Mainland Inlets",1118
"Skeena","Central Coast",3552
"Skeena","Skeena",2737
"Nass","Nass",11570
"Nass","Skeena",1757
"Fraser","Fraser",7990634
"Fraser","Fraser",2481
"Fraser","Fraser",2484
"Fraser","Fraser",2573
"Fraser","Fraser",2574
"Fraser","Fraser",2575
"Fraser","Fraser",2577
"Fraser","Fraser",2386
"Fraser","Fraser",2387
"Fraser","Fraser",2436
"Fraser","Fraser",379
"Central Coast","Central Coast",7990585
"Fraser","Fraser",212
"Fraser","Fraser",1
"Skeena","Skeena",546
"Nass","Skeena",632
"Nass","Skeena",633
"Nass","Skeena",650
"Vancouver Island & Mainland Inlets","Vancouver Island & Mainland Inlets",425
"Fraser","Fraser",435
"Skeena","Skeena",598
"Central Coast","Vancouver Island & Mainland Inlets",897
"Central Coast","Vancouver Island & Mainland Inlets",899
"Central Coast","Vancouver Island & Mainland Inlets",905
"Central Coast","Vancouver Island & Mainland Inlets",909
"Central Coast","Vancouver Island & Mainland Inlets",912
"Central Coast","Vancouver Island & Mainland Inlets",819
"Central Coast","Vancouver Island & Mainland Inlets",820
"Central Coast","Vancouver Island & Mainland Inlets",850
"Central Coast","Vancouver Island & Mainland Inlets",870
"Central Coast","Vancouver Island & Mainland Inlets",872
"Central Coast","Vancouver Island & Mainland Inlets",873
"Central Coast","Vancouver Island & Mainland Inlets",874
"Central Coast","Vancouver Island & Mainland Inlets",876
"Central Coast","Vancouver Island & Mainland Inlets",877
"Central Coast","Vancouver Island & Mainland Inlets",878
"Central Coast","Vancouver Island & Mainland Inlets",879
"Central Coast","Vancouver Island & Mainland Inlets",880
"Central Coast","Vancouver Island & Mainland Inlets",881
"Central Coast","Vancouver Island & Mainland Inlets",884
"Central Coast","Vancouver Island & Mainland Inlets",885
"Fraser","Fraser",3505
"Skeena","Skeena",2662
"Skeena","Skeena",2736
"Skeena","Skeena",3549
"Fraser","Fraser",2753
"Fraser","Fraser",2754
"Fraser","Fraser",2755
"Fraser","Fraser",2756
"Fraser","Fraser",2757
"Fraser","Fraser",2758
"Fraser","Fraser",2759
"Fraser","Fraser",2760
"Fraser","Fraser",2761
"Fraser","Fraser",2762
"Fraser","Fraser",2763
"Fraser","Fraser",2764
"Fraser","Fraser",2765
"Fraser","Fraser",2766
"Fraser","Fraser",2767
"Fraser","Fraser",426
"Fraser","Fraser",307
"Fraser","Fraser",2827
"Fraser","Fraser",2826
"Fraser","Fraser",2834
"Fraser","Fraser",2835
"Vancouver Island & Mainland Inlets","Vancouver Island & Mainland Inlets",3416
"Vancouver Island & Mainland Inlets","Vancouver Island & Mainland Inlets",3444
"Fraser","Fraser",11492
"Fraser","Fraser",11493
"Fraser","Fraser",11494
"Fraser","Fraser",11495
"Fraser","Fraser",11496
"Fraser","Fraser",11497
"Fraser","Fraser",11498
"Fraser","Fraser",11499
"Fraser","Fraser",11500
"Fraser","Fraser",11501
"Fraser","Fraser",11502
"Fraser","Fraser",11503
"Fraser","Fraser",11504
"Fraser","Fraser",11505
"Fraser","Fraser",11506
"Fraser","Fraser",11507
"Fraser","Fraser",11508
"Fraser","Fraser",11509
"Fraser","Fraser",11510
"Fraser","Fraser",11511
"Fraser","Fraser",11512
"Fraser","Fraser",11513
"Fraser","Fraser",11514
"Fraser","Fraser",11515
"Fraser","Fraser",11516
"Fraser","Fraser",11517
"Fraser","Fraser",11518
"Fraser","Fraser",11519
"Fraser","Fraser",11520
"Fraser","Fraser",11521
"Fraser","Fraser",11522
"Fraser","Fraser",11523
"Fraser","Fraser",11524
"Fraser","Fraser",11525
"Fraser","Fraser",11526
"Fraser","Fraser",11527
"Fraser","Fraser",11528
"Fraser","Fraser",11529
"Fraser","Fraser",11530
"Fraser","Fraser",11531
"Fraser","Fraser",11532
"Fraser","Fraser",11533
"Fraser","Fraser",11534
"Fraser","Fraser",11535
"Fraser","Fraser",11536
"Fraser","Fraser",11537
"Fraser","Fraser",11538
"Fraser","Fraser",11539
"Fraser","Fraser",11540
"Fraser","Fraser",11541
"Fraser","Fraser",11542
"Fraser","Fraser",11543
"Fraser","Fraser",11544
"Fraser","Fraser",11545
"Fraser","Fraser",11546
"Fraser","Fraser",11547
"Fraser","Fraser",11548
"Fraser","Fraser",11549
"Fraser","Fraser",11550
"Fraser","Fraser",11551
"Fraser","Fraser",11552
"Fraser","Fraser",11553
"Fraser","Fraser",11554
"Fraser","Fraser",11555
"Fraser","Fraser",11556
"Fraser","Fraser",11557
"Fraser","Fraser",11558
"Fraser","Fraser",11559
"Fraser","Fraser",11560
"Fraser","Fraser",11561
"Fraser","Fraser",2743
"Fraser","Fraser",261
"Fraser","Fraser",1996
"Fraser","Fraser",17212
"Fraser","Fraser",2640
"Fraser","Fraser",15948
"Fraser","Fraser",15949
"Transboundary","Transboundary",2818
"Vancouver Island & Mainland Inlets","Vancouver Island & Mainland Inlets",1263
"Central Coast","Central Coast",1943
"Vancouver Island & Mainland Inlets","Vancouver Island & Mainland Inlets",2471
"Transboundary","Transboundary",2490
"Transboundary","Transboundary",2570
"Fraser","Fraser",2638
"Fraser","Fraser",2639
"Transboundary","Transboundary",2325
"Transboundary","Transboundary",2338
"Transboundary","Transboundary",2339
"Fraser","Fraser",2389
"Fraser","Fraser",2391
"Fraser","Fraser",2396
"Fraser","Fraser",2398
"Fraser","Fraser",2400
"Fraser","Fraser",2403
"Fraser","Fraser",2404
"Fraser","Fraser",2405
"Fraser","Fraser",2406
"Fraser","Fraser",2407
"Fraser","Fraser",2408
"Fraser","Fraser",2410
"Fraser","Fraser",2411
"Fraser","Fraser",2412
"Fraser","Fraser",2413
"Fraser","Fraser",2414
"Fraser","Fraser",2415
"Fraser","Fraser",2416
"Fraser","Fraser",2417
"Fraser","Fraser",2418
"Fraser","Fraser",2419
"Fraser","Fraser",2420
"Fraser","Fraser",2421
"Fraser","Fraser",2424
"Fraser","Fraser",2426
"Fraser","Fraser",2428
"Fraser","Fraser",2429
"Fraser","Fraser",2430
"Fraser","Fraser",2431
"Fraser","Fraser",2432
"Fraser","Fraser",2433
"Fraser","Fraser",2435
"Fraser","Fraser",2437
"Fraser","Fraser",2438
"Fraser","Fraser",2439
"Fraser","Fraser",2440
"Fraser","Fraser",2442
"Fraser","Fraser",2443
"Fraser","Fraser",2445
"Fraser","Fraser",2446
"Fraser","Fraser",2447
"Fraser","Fraser",2448
"Fraser","Fraser",2449
"Fraser","Fraser",2450
"Transboundary","Transboundary",2155
"Transboundary","Transboundary",2196
"Skeena","Skeena",7990627
"Skeena","Skeena",2105
"Skeena","Skeena",2106
"Skeena","Skeena",2109
"Skeena","Skeena",2111
"Skeena","Skeena",2115
"Fraser","Fraser",301
"Fraser","Fraser",302
"Fraser","Fraser",303
"Fraser","Fraser",2444
"Fraser","Fraser",304
"Fraser","Fraser",306
"Fraser","Fraser",310
"Fraser","Fraser",311
"Fraser","Fraser",313
"Fraser","Fraser",314
"Fraser","Fraser",315
"Fraser","Fraser",317
"Fraser","Fraser",318
"Fraser","Fraser",319
"Fraser","Fraser",320
"Fraser","Fraser",321
"Fraser","Fraser",322
"Fraser","Fraser",323
"Fraser","Fraser",324
"Fraser","Fraser",325
"Fraser","Fraser",326
"Fraser","Fraser",327
"Fraser","Fraser",328
"Fraser","Fraser",329
"Fraser","Fraser",330
"Fraser","Fraser",331
"Fraser","Fraser",332
"Fraser","Fraser",333
"Fraser","Fraser",334
"Fraser","Fraser",335
"Fraser","Fraser",336
"Fraser","Fraser",337
"Fraser","Fraser",338
"Fraser","Fraser",339
"Fraser","Fraser",340
"Fraser","Fraser",341
"Fraser","Fraser",342
"Fraser","Fraser",343
"Fraser","Fraser",345
"Fraser","Fraser",346
"Fraser","Fraser",347
"Fraser","Fraser",348
"Fraser","Fraser",349
"Fraser","Fraser",350
"Fraser","Fraser",386
"Fraser","Fraser",235
"Skeena","Skeena",519
"Skeena","Skeena",539
"Fraser","Fraser",54281
"Skeena","Skeena",615
"Skeena","Skeena",616
"Skeena","Skeena",617
"Skeena","Skeena",618
"Skeena","Skeena",628
"Nass","Nass",7990600
"Skeena","Skeena",466
"Skeena","Skeena",612
"Skeena","Skeena",613
"Skeena","Skeena",7990596
"Skeena","Skeena",600
"Skeena","Skeena",603
"Skeena","Skeena",604
"Skeena","Skeena",609
"Fraser","Fraser",684
"Vancouver Island & Mainland Inlets","Vancouver Island & Mainland Inlets",1307
"Fraser","Fraser",19719
"Skeena","Skeena",19724
"Fraser","Fraser",21574
"Fraser","Fraser",11562
"Fraser","Fraser",11563
"Fraser","Fraser",11564
"Fraser","Fraser",11565
"Fraser","Fraser",26766
"Fraser","Fraser",26767
"Fraser","Fraser",26768
"Fraser","Fraser",26769
"Fraser","Fraser",26770
"Fraser","Fraser",26771
"Fraser","Fraser",26772
"Fraser","Fraser",26773
"Fraser","Fraser",26774
"Fraser","Fraser",26778
"Fraser","Fraser",26805
"Fraser","Fraser",3510
"Fraser","Fraser",3492
"Fraser","Fraser",26776
"Fraser","Fraser",26777
"Fraser","Fraser",26806
"Vancouver Island & Mainland Inlets","Vancouver Island & Mainland Inlets",3446
"Fraser","Fraser",3507
"Fraser","Fraser",3506
"Fraser","Fraser",31897
"Fraser","Fraser",54098
"Fraser","Fraser",54099
"Fraser","Fraser",54280
"Fraser","Fraser",58217
"Central Coast","Central Coast",2792
"Central Coast","Central Coast",64745
"Fraser","Fraser",58219
